STA Awal,STA Akhir,Long,Lat,Segment
85345,85350,107.5753059,-6.475860195,Cikopo - Kalijati
85350,85355,107.5753499,-6.475849645,Cikopo - Kalijati
85355,85360,107.5753938,-6.475839095,Cikopo - Kalijati
85360,85365,107.5754377,-6.475828545,Cikopo - Kalijati
85365,85370,107.5754816,-6.475817995,Cikopo - Kalijati
85370,85375,107.5755256,-6.475807444,Cikopo - Kalijati
85375,85380,107.5755695,-6.475796894,Cikopo - Kalijati
85380,85385,107.5756134,-6.475786344,Cikopo - Kalijati
85385,85390,107.5756573,-6.475775794,Cikopo - Kalijati
85390,85395,107.5757013,-6.475765244,Cikopo - Kalijati
85395,85400,107.5757452,-6.475754694,Cikopo - Kalijati
85400,85405,107.5757887,-6.475742513,Cikopo - Kalijati
85405,85410,107.5758317,-6.475728685,Cikopo - Kalijati
85410,85415,107.5758747,-6.475714858,Cikopo - Kalijati
85415,85420,107.5759177,-6.475701031,Cikopo - Kalijati
85420,85425,107.5759607,-6.475687203,Cikopo - Kalijati
85425,85430,107.5760037,-6.475673376,Cikopo - Kalijati
85430,85435,107.5760467,-6.475659549,Cikopo - Kalijati
85435,85440,107.5760897,-6.475645721,Cikopo - Kalijati
85440,85445,107.5761327,-6.475631894,Cikopo - Kalijati
85445,85450,107.5761757,-6.475618066,Cikopo - Kalijati
85450,85455,107.5762187,-6.475604239,Cikopo - Kalijati
85455,85460,107.5762618,-6.475590411,Cikopo - Kalijati
85460,85465,107.5763048,-6.475576584,Cikopo - Kalijati
85465,85470,107.5763478,-6.475562757,Cikopo - Kalijati
85470,85475,107.5763908,-6.475548929,Cikopo - Kalijati
85475,85480,107.5764338,-6.475535102,Cikopo - Kalijati
85480,85485,107.5764768,-6.475521274,Cikopo - Kalijati
85485,85490,107.5765198,-6.475507447,Cikopo - Kalijati
85490,85495,107.5765628,-6.475493619,Cikopo - Kalijati
85495,85500,107.5766058,-6.475479792,Cikopo - Kalijati
85500,85505,107.5766488,-6.475465965,Cikopo - Kalijati
85505,85510,107.5766918,-6.475452137,Cikopo - Kalijati
85510,85515,107.5767348,-6.47543831,Cikopo - Kalijati
85515,85520,107.5767778,-6.475424482,Cikopo - Kalijati
85520,85525,107.5768209,-6.475410655,Cikopo - Kalijati
85525,85530,107.5768639,-6.475396827,Cikopo - Kalijati
85530,85535,107.5769069,-6.475383,Cikopo - Kalijati
85535,85540,107.5769499,-6.475369172,Cikopo - Kalijati
85540,85545,107.5769929,-6.475355345,Cikopo - Kalijati
85545,85550,107.5770359,-6.475341518,Cikopo - Kalijati
85550,85555,107.5770789,-6.47532769,Cikopo - Kalijati
85555,85560,107.5771219,-6.475313863,Cikopo - Kalijati
85560,85565,107.5771649,-6.475300035,Cikopo - Kalijati
85565,85570,107.5772079,-6.475286208,Cikopo - Kalijati
85570,85575,107.5772509,-6.47527238,Cikopo - Kalijati
85575,85580,107.5772939,-6.475258553,Cikopo - Kalijati
85580,85585,107.5773369,-6.475244725,Cikopo - Kalijati
85585,85590,107.57738,-6.475230898,Cikopo - Kalijati
85590,85595,107.577423,-6.47521707,Cikopo - Kalijati
85595,85600,107.577466,-6.475203243,Cikopo - Kalijati
85600,85605,107.5775087,-6.475188606,Cikopo - Kalijati
85605,85610,107.5775512,-6.475173179,Cikopo - Kalijati
85610,85615,107.5775936,-6.475157752,Cikopo - Kalijati
85615,85620,107.5776361,-6.475142326,Cikopo - Kalijati
85620,85625,107.5776785,-6.475126899,Cikopo - Kalijati
85625,85630,107.577721,-6.475111472,Cikopo - Kalijati
85630,85635,107.5777635,-6.475096046,Cikopo - Kalijati
85635,85640,107.5778059,-6.475080619,Cikopo - Kalijati
85640,85645,107.5778484,-6.475065193,Cikopo - Kalijati
85645,85650,107.5778908,-6.475049766,Cikopo - Kalijati
85650,85655,107.5779333,-6.475034339,Cikopo - Kalijati
85655,85660,107.5779758,-6.475018913,Cikopo - Kalijati
85660,85665,107.5780182,-6.475003486,Cikopo - Kalijati
85665,85670,107.5780607,-6.474988059,Cikopo - Kalijati
85670,85675,107.5781031,-6.474972633,Cikopo - Kalijati
85675,85680,107.5781456,-6.474957206,Cikopo - Kalijati
85680,85685,107.5781881,-6.474941779,Cikopo - Kalijati
85685,85690,107.5782305,-6.474926352,Cikopo - Kalijati
85690,85695,107.578273,-6.474910926,Cikopo - Kalijati
85695,85700,107.5783154,-6.474895499,Cikopo - Kalijati
85700,85705,107.5783579,-6.474880072,Cikopo - Kalijati
85705,85710,107.5784004,-6.474864646,Cikopo - Kalijati
85710,85715,107.5784428,-6.474849219,Cikopo - Kalijati
85715,85720,107.5784853,-6.474833792,Cikopo - Kalijati
85720,85725,107.5785277,-6.474818366,Cikopo - Kalijati
85725,85730,107.5785702,-6.474802939,Cikopo - Kalijati
85730,85735,107.5786127,-6.474787512,Cikopo - Kalijati
85735,85740,107.5786551,-6.474772086,Cikopo - Kalijati
85740,85745,107.5786976,-6.474756659,Cikopo - Kalijati
85745,85750,107.57874,-6.474741232,Cikopo - Kalijati
85750,85755,107.5787825,-6.474725805,Cikopo - Kalijati
85755,85760,107.578825,-6.474710379,Cikopo - Kalijati
85760,85765,107.5788674,-6.474694952,Cikopo - Kalijati
85765,85770,107.5789099,-6.474679525,Cikopo - Kalijati
85770,85775,107.5789524,-6.474664099,Cikopo - Kalijati
85775,85780,107.5789948,-6.474648672,Cikopo - Kalijati
85780,85785,107.5790373,-6.474633245,Cikopo - Kalijati
85785,85790,107.5790797,-6.474617818,Cikopo - Kalijati
85790,85795,107.5791222,-6.474602392,Cikopo - Kalijati
85795,85800,107.5791647,-6.474586965,Cikopo - Kalijati
85800,85805,107.5792071,-6.474571485,Cikopo - Kalijati
85805,85810,107.5792495,-6.474555954,Cikopo - Kalijati
85810,85815,107.5792919,-6.474540422,Cikopo - Kalijati
85815,85820,107.5793344,-6.474524891,Cikopo - Kalijati
85820,85825,107.5793768,-6.474509359,Cikopo - Kalijati
85825,85830,107.5794192,-6.474493828,Cikopo - Kalijati
85830,85835,107.5794616,-6.474478297,Cikopo - Kalijati
85835,85840,107.579504,-6.474462765,Cikopo - Kalijati
85840,85845,107.5795465,-6.474447234,Cikopo - Kalijati
85845,85850,107.5795889,-6.474431702,Cikopo - Kalijati
85850,85855,107.5796313,-6.474416171,Cikopo - Kalijati
85855,85860,107.5796737,-6.474400639,Cikopo - Kalijati
85860,85865,107.5797162,-6.474385108,Cikopo - Kalijati
85865,85870,107.5797586,-6.474369577,Cikopo - Kalijati
85870,85875,107.579801,-6.474354045,Cikopo - Kalijati
85875,85880,107.5798434,-6.474338514,Cikopo - Kalijati
85880,85885,107.5798858,-6.474322982,Cikopo - Kalijati
85885,85890,107.5799283,-6.474307451,Cikopo - Kalijati
85890,85895,107.5799707,-6.474291919,Cikopo - Kalijati
85895,85900,107.5800131,-6.474276388,Cikopo - Kalijati
85900,85905,107.5800555,-6.474260856,Cikopo - Kalijati
85905,85910,107.580098,-6.474245325,Cikopo - Kalijati
85910,85915,107.5801404,-6.474229793,Cikopo - Kalijati
85915,85920,107.5801828,-6.474214262,Cikopo - Kalijati
85920,85925,107.5802252,-6.474198731,Cikopo - Kalijati
85925,85930,107.5802676,-6.474183199,Cikopo - Kalijati
85930,85935,107.5803101,-6.474167668,Cikopo - Kalijati
85935,85940,107.5803525,-6.474152136,Cikopo - Kalijati
85940,85945,107.5803949,-6.474136605,Cikopo - Kalijati
85945,85950,107.5804373,-6.474121073,Cikopo - Kalijati
85950,85955,107.5804798,-6.474105542,Cikopo - Kalijati
85955,85960,107.5805222,-6.47409001,Cikopo - Kalijati
85960,85965,107.5805646,-6.474074479,Cikopo - Kalijati
85965,85970,107.580607,-6.474058947,Cikopo - Kalijati
85970,85975,107.5806494,-6.474043416,Cikopo - Kalijati
85975,85980,107.5806919,-6.474027884,Cikopo - Kalijati
85980,85985,107.5807343,-6.474012353,Cikopo - Kalijati
85985,85990,107.5807767,-6.473996821,Cikopo - Kalijati
85990,85995,107.5808191,-6.47398129,Cikopo - Kalijati
85995,86000,107.5808616,-6.473965758,Cikopo - Kalijati
86000,86005,107.580904,-6.473950336,Cikopo - Kalijati
86005,86010,107.5809465,-6.473935021,Cikopo - Kalijati
86010,86015,107.580989,-6.473919706,Cikopo - Kalijati
86015,86020,107.5810315,-6.473904391,Cikopo - Kalijati
86020,86025,107.581074,-6.473889076,Cikopo - Kalijati
86025,86030,107.5811165,-6.473873761,Cikopo - Kalijati
86030,86035,107.581159,-6.473858446,Cikopo - Kalijati
86035,86040,107.5812015,-6.473843131,Cikopo - Kalijati
86040,86045,107.581244,-6.473827816,Cikopo - Kalijati
86045,86050,107.5812865,-6.473812501,Cikopo - Kalijati
86050,86055,107.581329,-6.473797186,Cikopo - Kalijati
86055,86060,107.5813715,-6.473781871,Cikopo - Kalijati
86060,86065,107.581414,-6.473766556,Cikopo - Kalijati
86065,86070,107.5814565,-6.473751241,Cikopo - Kalijati
86070,86075,107.581499,-6.473735926,Cikopo - Kalijati
86075,86080,107.5815415,-6.473720611,Cikopo - Kalijati
86080,86085,107.581584,-6.473705296,Cikopo - Kalijati
86085,86090,107.5816265,-6.473689981,Cikopo - Kalijati
86090,86095,107.581669,-6.473674666,Cikopo - Kalijati
86095,86100,107.5817115,-6.47365935,Cikopo - Kalijati
86100,86105,107.581754,-6.473644035,Cikopo - Kalijati
86105,86110,107.5817965,-6.47362872,Cikopo - Kalijati
86110,86115,107.581839,-6.473613405,Cikopo - Kalijati
86115,86120,107.5818815,-6.47359809,Cikopo - Kalijati
86120,86125,107.581924,-6.473582775,Cikopo - Kalijati
86125,86130,107.5819665,-6.47356746,Cikopo - Kalijati
86130,86135,107.582009,-6.473552145,Cikopo - Kalijati
86135,86140,107.5820515,-6.47353683,Cikopo - Kalijati
86140,86145,107.582094,-6.473521515,Cikopo - Kalijati
86145,86150,107.5821365,-6.4735062,Cikopo - Kalijati
86150,86155,107.582179,-6.473490884,Cikopo - Kalijati
86155,86160,107.5822215,-6.473475569,Cikopo - Kalijati
86160,86165,107.582264,-6.473460254,Cikopo - Kalijati
86165,86170,107.5823065,-6.473444939,Cikopo - Kalijati
86170,86175,107.582349,-6.473429624,Cikopo - Kalijati
86175,86180,107.5823915,-6.473414309,Cikopo - Kalijati
86180,86185,107.582434,-6.473398994,Cikopo - Kalijati
86185,86190,107.5824765,-6.473383679,Cikopo - Kalijati
86190,86195,107.582519,-6.473368364,Cikopo - Kalijati
86195,86200,107.5825615,-6.473353048,Cikopo - Kalijati
86200,86205,107.5826042,-6.473338256,Cikopo - Kalijati
86205,86210,107.5826471,-6.473323972,Cikopo - Kalijati
86210,86215,107.5826899,-6.473309687,Cikopo - Kalijati
86215,86220,107.5827328,-6.473295403,Cikopo - Kalijati
86220,86225,107.5827757,-6.473281118,Cikopo - Kalijati
86225,86230,107.5828185,-6.473266834,Cikopo - Kalijati
86230,86235,107.5828614,-6.473252549,Cikopo - Kalijati
86235,86240,107.5829042,-6.473238265,Cikopo - Kalijati
86240,86245,107.5829471,-6.47322398,Cikopo - Kalijati
86245,86250,107.5829899,-6.473209696,Cikopo - Kalijati
86250,86255,107.5830328,-6.473195411,Cikopo - Kalijati
86255,86260,107.5830757,-6.473181127,Cikopo - Kalijati
86260,86265,107.5831185,-6.473166842,Cikopo - Kalijati
86265,86270,107.5831614,-6.473152558,Cikopo - Kalijati
86270,86275,107.5832042,-6.473138274,Cikopo - Kalijati
86275,86280,107.5832471,-6.473123989,Cikopo - Kalijati
86280,86285,107.5832899,-6.473109705,Cikopo - Kalijati
86285,86290,107.5833328,-6.47309542,Cikopo - Kalijati
86290,86295,107.5833757,-6.473081136,Cikopo - Kalijati
86295,86300,107.5834185,-6.473066851,Cikopo - Kalijati
86300,86305,107.5834614,-6.473052567,Cikopo - Kalijati
86305,86310,107.5835042,-6.473038282,Cikopo - Kalijati
86310,86315,107.5835471,-6.473023998,Cikopo - Kalijati
86315,86320,107.5835899,-6.473009713,Cikopo - Kalijati
86320,86325,107.5836328,-6.472995428,Cikopo - Kalijati
86325,86330,107.5836757,-6.472981144,Cikopo - Kalijati
86330,86335,107.5837185,-6.472966859,Cikopo - Kalijati
86335,86340,107.5837614,-6.472952575,Cikopo - Kalijati
86340,86345,107.5838042,-6.47293829,Cikopo - Kalijati
86345,86350,107.5838471,-6.472924006,Cikopo - Kalijati
86350,86355,107.58389,-6.472909721,Cikopo - Kalijati
86355,86360,107.5839328,-6.472895437,Cikopo - Kalijati
86360,86365,107.5839757,-6.472881152,Cikopo - Kalijati
86365,86370,107.5840185,-6.472866868,Cikopo - Kalijati
86370,86375,107.5840614,-6.472852583,Cikopo - Kalijati
86375,86380,107.5841042,-6.472838299,Cikopo - Kalijati
86380,86385,107.5841471,-6.472824014,Cikopo - Kalijati
86385,86390,107.58419,-6.47280973,Cikopo - Kalijati
86390,86395,107.5842328,-6.472795445,Cikopo - Kalijati
86395,86400,107.5842757,-6.47278116,Cikopo - Kalijati
86400,86405,107.5843188,-6.472767866,Cikopo - Kalijati
86405,86410,107.5843623,-6.472755521,Cikopo - Kalijati
86410,86415,107.5844057,-6.472743176,Cikopo - Kalijati
86415,86420,107.5844492,-6.472730831,Cikopo - Kalijati
86420,86425,107.5844927,-6.472718486,Cikopo - Kalijati
86425,86430,107.5845361,-6.472706141,Cikopo - Kalijati
86430,86435,107.5845796,-6.472693796,Cikopo - Kalijati
86435,86440,107.584623,-6.472681452,Cikopo - Kalijati
86440,86445,107.5846665,-6.472669107,Cikopo - Kalijati
86445,86450,107.5847099,-6.472656762,Cikopo - Kalijati
86450,86455,107.5847534,-6.472644417,Cikopo - Kalijati
86455,86460,107.5847968,-6.472632072,Cikopo - Kalijati
86460,86465,107.5848403,-6.472619727,Cikopo - Kalijati
86465,86470,107.5848838,-6.472607382,Cikopo - Kalijati
86470,86475,107.5849272,-6.472595038,Cikopo - Kalijati
86475,86480,107.5849707,-6.472582693,Cikopo - Kalijati
86480,86485,107.5850141,-6.472570348,Cikopo - Kalijati
86485,86490,107.5850576,-6.472558003,Cikopo - Kalijati
86490,86495,107.585101,-6.472545658,Cikopo - Kalijati
86495,86500,107.5851445,-6.472533313,Cikopo - Kalijati
86500,86505,107.5851879,-6.472520968,Cikopo - Kalijati
86505,86510,107.5852314,-6.472508623,Cikopo - Kalijati
86510,86515,107.5852749,-6.472496278,Cikopo - Kalijati
86515,86520,107.5853183,-6.472483934,Cikopo - Kalijati
86520,86525,107.5853618,-6.472471589,Cikopo - Kalijati
86525,86530,107.5854052,-6.472459244,Cikopo - Kalijati
86530,86535,107.5854487,-6.472446899,Cikopo - Kalijati
86535,86540,107.5854921,-6.472434554,Cikopo - Kalijati
86540,86545,107.5855356,-6.472422209,Cikopo - Kalijati
86545,86550,107.585579,-6.472409864,Cikopo - Kalijati
86550,86555,107.5856225,-6.472397519,Cikopo - Kalijati
86555,86560,107.585666,-6.472385174,Cikopo - Kalijati
86560,86565,107.5857094,-6.472372829,Cikopo - Kalijati
86565,86570,107.5857529,-6.472360484,Cikopo - Kalijati
86570,86575,107.5857963,-6.472348139,Cikopo - Kalijati
86575,86580,107.5858398,-6.472335795,Cikopo - Kalijati
86580,86585,107.5858832,-6.47232345,Cikopo - Kalijati
86585,86590,107.5859267,-6.472311105,Cikopo - Kalijati
86590,86595,107.5859701,-6.47229876,Cikopo - Kalijati
86595,86600,107.5860136,-6.472286415,Cikopo - Kalijati
86600,86605,107.5860574,-6.472275461,Cikopo - Kalijati
86605,86610,107.5861015,-6.472265816,Cikopo - Kalijati
86610,86615,107.5861457,-6.472256172,Cikopo - Kalijati
86615,86620,107.5861898,-6.472246527,Cikopo - Kalijati
86620,86625,107.5862339,-6.472236882,Cikopo - Kalijati
86625,86630,107.5862781,-6.472227238,Cikopo - Kalijati
86630,86635,107.5863222,-6.472217593,Cikopo - Kalijati
86635,86640,107.5863663,-6.472207949,Cikopo - Kalijati
86640,86645,107.5864105,-6.472198304,Cikopo - Kalijati
86645,86650,107.5864546,-6.472188659,Cikopo - Kalijati
86650,86655,107.5864987,-6.472179015,Cikopo - Kalijati
86655,86660,107.5865429,-6.47216937,Cikopo - Kalijati
86660,86665,107.586587,-6.472159725,Cikopo - Kalijati
86665,86670,107.5866311,-6.472150081,Cikopo - Kalijati
86670,86675,107.5866753,-6.472140436,Cikopo - Kalijati
86675,86680,107.5867194,-6.472130791,Cikopo - Kalijati
86680,86685,107.5867635,-6.472121147,Cikopo - Kalijati
86685,86690,107.5868077,-6.472111502,Cikopo - Kalijati
86690,86695,107.5868518,-6.472101858,Cikopo - Kalijati
86695,86700,107.5868959,-6.472092213,Cikopo - Kalijati
86700,86705,107.5869401,-6.472082568,Cikopo - Kalijati
86705,86710,107.5869842,-6.472072924,Cikopo - Kalijati
86710,86715,107.5870283,-6.472063279,Cikopo - Kalijati
86715,86720,107.5870725,-6.472053634,Cikopo - Kalijati
86720,86725,107.5871166,-6.47204399,Cikopo - Kalijati
86725,86730,107.5871607,-6.472034345,Cikopo - Kalijati
86730,86735,107.5872049,-6.4720247,Cikopo - Kalijati
86735,86740,107.587249,-6.472015055,Cikopo - Kalijati
86740,86745,107.5872931,-6.472005411,Cikopo - Kalijati
86745,86750,107.5873373,-6.471995766,Cikopo - Kalijati
86750,86755,107.5873814,-6.471986121,Cikopo - Kalijati
86755,86760,107.5874255,-6.471976477,Cikopo - Kalijati
86760,86765,107.5874697,-6.471966832,Cikopo - Kalijati
86765,86770,107.5875138,-6.471957187,Cikopo - Kalijati
86770,86775,107.5875579,-6.471947543,Cikopo - Kalijati
86775,86780,107.5876021,-6.471937898,Cikopo - Kalijati
86780,86785,107.5876462,-6.471928253,Cikopo - Kalijati
86785,86790,107.5876903,-6.471918608,Cikopo - Kalijati
86790,86795,107.5877345,-6.471908964,Cikopo - Kalijati
86795,86800,107.5877786,-6.471899319,Cikopo - Kalijati
86800,86805,107.587823,-6.471890899,Cikopo - Kalijati
86805,86810,107.5878675,-6.471883597,Cikopo - Kalijati
86810,86815,107.5879121,-6.471876295,Cikopo - Kalijati
86815,86820,107.5879567,-6.471868994,Cikopo - Kalijati
86820,86825,107.5880013,-6.471861692,Cikopo - Kalijati
86825,86830,107.5880459,-6.47185439,Cikopo - Kalijati
86830,86835,107.5880905,-6.471847088,Cikopo - Kalijati
86835,86840,107.588135,-6.471839786,Cikopo - Kalijati
86840,86845,107.5881796,-6.471832484,Cikopo - Kalijati
86845,86850,107.5882242,-6.471825182,Cikopo - Kalijati
86850,86855,107.5882688,-6.47181788,Cikopo - Kalijati
86855,86860,107.5883134,-6.471810578,Cikopo - Kalijati
86860,86865,107.5883579,-6.471803276,Cikopo - Kalijati
86865,86870,107.5884025,-6.471795974,Cikopo - Kalijati
86870,86875,107.5884471,-6.471788672,Cikopo - Kalijati
86875,86880,107.5884917,-6.47178137,Cikopo - Kalijati
86880,86885,107.5885363,-6.471774068,Cikopo - Kalijati
86885,86890,107.5885808,-6.471766766,Cikopo - Kalijati
86890,86895,107.5886254,-6.471759465,Cikopo - Kalijati
86895,86900,107.58867,-6.471752163,Cikopo - Kalijati
86900,86905,107.5887146,-6.471744861,Cikopo - Kalijati
86905,86910,107.5887592,-6.471737559,Cikopo - Kalijati
86910,86915,107.5888037,-6.471730257,Cikopo - Kalijati
86915,86920,107.5888483,-6.471722955,Cikopo - Kalijati
86920,86925,107.5888929,-6.471715653,Cikopo - Kalijati
86925,86930,107.5889375,-6.471708351,Cikopo - Kalijati
86930,86935,107.5889821,-6.471701049,Cikopo - Kalijati
86935,86940,107.5890266,-6.471693747,Cikopo - Kalijati
86940,86945,107.5890712,-6.471686445,Cikopo - Kalijati
86945,86950,107.5891158,-6.471679143,Cikopo - Kalijati
86950,86955,107.5891604,-6.471671841,Cikopo - Kalijati
86955,86960,107.589205,-6.471664539,Cikopo - Kalijati
86960,86965,107.5892495,-6.471657237,Cikopo - Kalijati
86965,86970,107.5892941,-6.471649935,Cikopo - Kalijati
86970,86975,107.5893387,-6.471642633,Cikopo - Kalijati
86975,86980,107.5893833,-6.471635331,Cikopo - Kalijati
86980,86985,107.5894279,-6.471628029,Cikopo - Kalijati
86985,86990,107.5894724,-6.471620727,Cikopo - Kalijati
86990,86995,107.589517,-6.471613425,Cikopo - Kalijati
86995,87000,107.5895616,-6.471606123,Cikopo - Kalijati
87000,87005,107.5896064,-6.471600268,Cikopo - Kalijati
87005,87010,107.5896513,-6.471595681,Cikopo - Kalijati
87010,87015,107.5896963,-6.471591093,Cikopo - Kalijati
87015,87020,107.5897412,-6.471586505,Cikopo - Kalijati
87020,87025,107.5897861,-6.471581918,Cikopo - Kalijati
87025,87030,107.5898311,-6.47157733,Cikopo - Kalijati
87030,87035,107.589876,-6.471572743,Cikopo - Kalijati
87035,87040,107.589921,-6.471568155,Cikopo - Kalijati
87040,87045,107.5899659,-6.471563568,Cikopo - Kalijati
87045,87050,107.5900108,-6.47155898,Cikopo - Kalijati
87050,87055,107.5900558,-6.471554392,Cikopo - Kalijati
87055,87060,107.5901007,-6.471549805,Cikopo - Kalijati
87060,87065,107.5901457,-6.471545217,Cikopo - Kalijati
87065,87070,107.5901906,-6.47154063,Cikopo - Kalijati
87070,87075,107.5902355,-6.471536042,Cikopo - Kalijati
87075,87080,107.5902805,-6.471531454,Cikopo - Kalijati
87080,87085,107.5903254,-6.471526867,Cikopo - Kalijati
87085,87090,107.5903704,-6.471522279,Cikopo - Kalijati
87090,87095,107.5904153,-6.471517692,Cikopo - Kalijati
87095,87100,107.5904602,-6.471513104,Cikopo - Kalijati
87100,87105,107.5905052,-6.471508516,Cikopo - Kalijati
87105,87110,107.5905501,-6.471503929,Cikopo - Kalijati
87110,87115,107.5905951,-6.471499341,Cikopo - Kalijati
87115,87120,107.59064,-6.471494753,Cikopo - Kalijati
